"","名稱","地址","服務","latitude","longitude"
"101","樂約養生館","812台灣高雄市小港區中安路927號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩芳療SPA泰式SPA",22.585003991884,120.367537010632
"102","泰禾苑泰式養生館","408台灣台中市南屯區大墩一街213號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩精油按摩足湯芳療SPA泰式SPA踩背",24.137746693631,120.649157390301
"103","艾我男女美容養生館","830台灣高雄市鳳山區鳳林路234號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳療SPA泰式SPA被動式瑜伽",22.622183013066,120.37623298372
"104","心肝寶貝工作室","702台灣台南市南區夏林路16號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩台式按摩中式按摩芳香療法按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩臉部護膚臉部按摩芳療SPA泰式SPA薰香耳燭掏耳朵除毛",22.984356793102,120.194753129126
"105","足太郎足體養身概念館","330台灣桃園市桃園區寶山街275號2樓","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩修凍甲修腳皮足湯",25.011325993115,121.313640978799
"106","龍庭美甲美容健康會館","235台灣新北市中和區忠孝街108-1號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳療SPA泰式SPA被動式瑜伽美甲",24.984796012279,121.512224023003
"107","芯晨足體養生館","220台灣新北市板橋區中山路一段271號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩刮痧精油按摩足湯芳療SPA泰式SPA洗頭",25.01369400649,121.468921015723
"108","金鑽石養生會館","241台灣新北市三重區自強路四段37號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳療SPA泰式SPA被動式瑜伽踩背",25.076873984689,121.489231037669
"109","龍廷時尚會館","235台灣新北市中和區景平路203號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳療SPA泰式SPA被動式瑜伽",24.992519014046,121.511132028658
"110","富國島越式養生館","300台灣新竹市東區民生路248號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓越式按摩休閒舒壓經絡按摩刮痧精油按摩足湯芳療SPA被動式瑜伽洗頭",24.812466597563,120.975395227305
"111","沐月美學會館","510台灣彰化縣員林市萬年路三段361號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",23.963638010418,120.572029967127
"112","樹淋傳統整復推拿館","411台灣台中市太平區樹德路97-1號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理芳療SPA泰式SPA筋骨整復除毛",24.153069986102,120.71129595894
"113","登峯美容生活館","265台灣宜蘭縣羅東鎮純精路一段33號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳療SPA泰式SPA被動式瑜伽",24.669064010805,121.765676011222
"114","舒心美容美體會館","269台灣宜蘭縣冬山鄉冬山路五段376號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩熱石按摩臉部護膚芳療SPA泰式SPA",24.668646005294,121.767332023833
"115","Phuket普吉島泰式舒壓館","247台灣新北市蘆洲區仁愛街118巷6號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩精油按摩泰式SPA被動式瑜伽全身去角質踩背",25.095061289656,121.46950992824
"116","三霓養生會館Sunny Massage","241台灣新北市三重區平安街32號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩美胸按摩指壓油壓東方指壓台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩臉部護膚臉部按摩足湯",25.064020000894,121.498301011277
"117","六六足體按摩館","247台灣新北市蘆洲區九芎街90巷25號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓台式按摩中式按摩經絡按摩中式推拿局部護理",25.081222013143,121.46458597922
"118","心語SPA美學館","326台灣桃園市楊梅區中山北路一段474號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",24.909257420762,121.161023704876
"119","樂美泰式桑拿","326台灣桃園市楊梅區中山北路一段478號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩休閒舒壓經絡按摩刮痧精油按摩芳療SPA泰式SPA被動式瑜伽踩背",24.909259893424,121.16110559607
"120","鳳城越式洗髮男女SPA館","500台灣彰化縣彰化市大埔路315號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓越式按摩休閒舒壓精油按摩臉部護膚臉部按摩足湯水療SPA芳療SPA美容SPA薰香耳燭洗頭",24.060676979861,120.544594992206
"121","小仙女生活館","330台灣桃園市桃園區博愛路42號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓刮痧精油按摩芳療SPA泰式SPA被動式瑜伽",24.995649696791,121.311219698429
"122","Emmy SPA 越式洗髮","500台灣彰化縣彰化市大埔路307號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓越式按摩休閒舒壓精油按摩局部護理臉部護膚臉部按摩足湯水療SPA芳療SPA泰式SPA蒸汽SPA洗頭",24.060540019563,120.544568002478
"123","小公主健康生活館","330台灣桃園市桃園區博愛路134號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",24.994425016918,121.30896102698
"124","嬌美生活館","320台灣桃園市中壢區新興路259號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",24.954120006857,121.228599027371
"125","舒活SPA會館","800台灣高雄市新興區七賢一路432號8樓(愛生大樓)","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓精油按摩局部護理芳療SPA泰式SPA",22.63450298581,120.305383019292
"126","悅媚養身館","330台灣桃園市桃園區春日路1026號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳療SPA泰式SPA",25.018872220544,121.308797831325
"127","怡佳養生館","320台灣桃園市中壢區中山東路三段252號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳療SPA泰式SPA",24.941687297514,121.25034671335
"128","棠樺健康養生館","900台灣屏東縣屏東市永大路94號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓台式按摩中式按摩經絡按摩中式推拿精油按摩",22.65932201066,120.4773270341
"129","蔓谷城SPA泰式養生館","326台灣桃園市楊梅區永美路362號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩精油按摩足湯芳療SPA泰式SPA被動式瑜伽全身去角質踩背",24.916906997057,121.181236999659
"130","拾壹養生館","326台灣桃園市楊梅區永美路309號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩局部護理臉部護膚芳療SPA泰式SPA",24.917532496582,121.182452710896
"131","桐心養生館","351台灣苗栗縣頭份市自強路二段627號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳療SPA泰式SPA被動式瑜伽",24.68223399235,120.882514017114
"132","茜蓉養生溫罐按摩館","300台灣新竹市東區建中一路23巷3號","全身按摩肩頸按摩背部按摩指壓油壓台式按摩中式按摩休閒舒壓經絡按摩中式推拿精油按摩局部護理薰香耳燭汗蒸",24.800443008915,120.993622011036
"133","明星池SPA舒壓會館","542台灣南投縣草屯鎮成功路一段95號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.976848015551,120.679790983293
"134","甜夜養生會館","542台灣南投縣草屯鎮成功路一段68號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",23.976167991746,120.680681979601
"135","安奕越式洗頭養生天堂","401台灣台中市東區十甲東路418號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩休閒舒壓精油按摩臉部護膚臉部按摩足湯薰香耳燭除毛美甲美睫洗頭",24.136420089815,120.706339236678
"136","錢億時尚足體館","338台灣桃園市蘆竹區南山路一段95-1號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩芳療SPA泰式SPA被動式瑜伽",25.052894994175,121.291436982011
"137","金玉越式洗髮","338台灣桃園市蘆竹區南山路一段89-1號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩休閒舒壓拔罐刮痧精油按摩局部護理臉部護膚臉部按摩足湯芳療SPA薰香耳燭美甲美睫洗頭",25.05267299947,121.291551981723
"138","威龍泰式養生館","326台灣桃園市楊梅區永美路177號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩精油按摩足湯芳療SPA泰式SPA被動式瑜伽踩背",24.919979593214,121.184881702617
"139","男女純按摩","830台灣高雄市鳳山區武營路52巷24號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩拔罐刮痧精油按摩局部護理芳療SPA泰式SPA",22.607085990071,120.338476030314
"140","岑欣泰式推拿美容坊","900台灣屏東縣屏東市廣勝路365號","全身按摩半身按摩腳底按摩肩頸按摩背部按摩油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿拔罐刮痧精油按摩臉部護膚芳療SPA美容SPA泰式SPA踩背美甲",22.689335007542,120.477102985828
"141","舒妃(舊9453)","403台灣台中市北區五權路227號","全身按摩半身按摩指壓泰式按摩歐式按摩越式按摩台式按摩中式按摩休閒舒壓局部護理芳療SPA泰式SPA被動式瑜伽",24.150005017477,120.675640013384
"142","水夜閣SPA時尚會館(舊彩鑽)","510台灣彰化縣員林市員集路一段30號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽",23.956833,120.596326
"143","美麗夢幻男女養生館","252台灣新北市三芝區長安街31號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩刮痧精油按摩芳療SPA美容SPA泰式SPA被動式瑜伽踩背",25.256162516426,121.501463168069
"144","116泰式按摩工作室","412台灣台中市大里區大里二街116號","全身按摩腳底按摩肩頸按摩背部按摩指壓油壓泰式按摩泰式古法休閒舒壓經絡按摩精油按摩局部護理足湯芳療SPA泰式SPA被動式瑜伽踩背",24.102216979536,120.685395961947
"145","舒晴SPA泰式養生館","813台灣高雄市左營區曾子路426號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩休閒舒壓拔罐刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背洗頭",22.682687990685,120.303706973933
"146","新都會時尚SPA會館","542台灣南投縣草屯鎮成功路一段473號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧局部護理芳療SPA泰式SPA被動式瑜伽",23.98522698506,120.682104975303
"147","尊爵LV美容旗艦會館","632台灣雲林縣虎尾鎮文科路60號","全身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓精油按摩局部護理芳療SPA泰式SPA",23.710590993851,120.444959979712
"148","傳說SPA會館","730台灣台南市新營區長榮路二段1049號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.310265011764,120.296459980447
"149","情人美容美體","730台灣台南市新營區民生路598號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.31582300985,120.303117977596
"150","蒂亞男女SPA會館 Tia SPA","807台灣高雄市三民區聯興路123號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩歐式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿滑罐拔罐刮痧精油按摩局部護理芳療SPA泰式SPA全身去角質踩背除毛",22.658607998238,120.313919987676
"151","進來座SPA會館","510台灣彰化縣員林市中山路一段127號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",23.944970380489,120.562517093756
"152","豪客美容名店","900台灣屏東縣屏東市中正路662號","全身按摩半身按摩肩頸按摩背部按摩指壓油壓泰式按摩越式按摩台式按摩中式按摩休閒舒壓經絡按摩中式推拿刮痧精油按摩局部護理芳療SPA泰式SPA被動式瑜伽踩背",22.688407005131,120.498207025462
